id,title,description,availability,condition,price,link,image_link,brand,google_product_category_new,fb_product_category_new
"24405757618736797389,31777157054497824197,27998501419883350787,32171137973997748866,29098744844546134038,28021957229019544383,11590734939186331789,21302797399452697581,62025863313075669165,91467564463417594385,57826323096911595059,21384625203698531953,16047861155447652117,14803493908390254579,46034204681325472959,31070913170578946505,28739338244092908606,23459304164229353049",I'd Rather Be Playing D&D T-Shirt | Funny Dungeons and Dragons Tee | Tabletop RPG Lover | Casual Gamer Shirt | Block Letters,"Show off your love for Dungeons and Dragons with our ""I'd Rather Be Playing D&D"" T-Shirt! Perfect for tabletop RPG enthusiasts, this witty and relatable tee lets everyone know where your true passion lies. Whether you're at work, school, or just out and about, this shirt will remind you and others of the excitement and adventure of playing D&D.

This shirt makes an excellent gift for fellow gamers or a fun addition to your own casual wardrobe. The unisex soft-style t-shirt puts a new spin on casual comfort.

Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric  (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1474503120/id-rather-be-playing-dd-t-shirt-funny?click_key=e0a238b01294ca5a6f679f4a407be14b76ddfa5f%3A1474503120&click_sum=dfde0d93&ref=shop_home_active_16,https://i.etsystatic.com/43129344/r/il/563161/4935630170/il_fullxfull.4935630170_hy5q.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"53603257086819305071,30328643204537836804,16722991064376217386,30330506993589351339,32309969141349529739,32992732500803264031,15949616757877597097,27027195985235130500,14404681423037380162,13876907289764685824,32128618044290564127,20810994259781773429,31302480040204191190,17145869615020649560,22392870853311807315,32123951437284768020,10815408540520301218,24766877369207922726,25242908727250007217,87229293896010820746,19953522588162738198,18467322297246234181,24889896160596453465,39960550203513440871,17766545167576338191,29995027789618028971,32837410665066372267,19575936480758684346,14806705851703897788,69748888520970544788,24354985439799265432,18367552919642250808,32410696604337866433,21950409567506936997,27187935247853279663,19993706145854942355",Pride D20 LGBTQ+ Colors Unisex T-Shirt,"Celebrate Pride in style with our Pride D20 Unisex T-Shirt. This shirt showcases a simple but striking design of a D20 die emblazoned with the colors of the Pride flag, including the added stripes to represent LGBTQ+ people of color and transgender individuals. Made from soft, durable materials, it's the perfect way to show your support and roll with Pride wherever you go.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1494831259/pride-d20-lgbtq-colors-unisex-t-shirt?click_key=61311aabd6bdec2583b52b1672c6a6be18c9043d%3A1494831259&click_sum=f1105a12&ref=shop_home_active_17,https://i.etsystatic.com/43129344/r/il/7d1e66/4963150686/il_fullxfull.4963150686_dhiv.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"29079366343223154715,99027398019870914964,25929482051347098295,28053644537181661274,15326189477590441238,31014535427514810422,27561047676195780281,22235907675937183347,49563598514134691834,10642432204481078644,29186901945205968358,10142462293807690089,15047763195658769776,86486593479792294252,15934499449368267335,32469151105406865962,95484546575026207650,20787653003059842076,32180130914698496696,13503054330215084766,84976009888422307630,90739206760133365906,13250466662935465506,23205334420892275077",Druid Goodberry Humor T-Shirt - 'Can I Interest You in a Berry?' Dungeons & Dragons Inspired Tee,"Summon laughter with our witty Druid Goodberry Humor T-Shirt. Drawing inspiration from the spell Goodberry and popular humor, this shirt poses the question, ""Can I interest you in a berry in these trying times?"" – perfect for fans of Dungeons & Dragons and the whimsical ways of druids.

Made from soft, breathable fabric for utmost comfort, this shirt is ideal for game nights, casual outings, or simply as a unique addition to your wardrobe. The simple, bold design stands out, allowing you to express your love for D&D with a dose of humor.

So, why not interest someone in this berry good shirt today?

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1493342715/druid-goodberry-humor-t-shirt-can-i?click_key=6d6e4439c88c89aa60728600fe17cd2c988637bb%3A1493342715&click_sum=0ddd56b8&ref=shop_home_active_18,https://i.etsystatic.com/43129344/r/il/900d5b/5004743543/il_fullxfull.5004743543_npmr.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"37282046798100106262,83788383253832806399,26871197394013888565,19831013271571972915,11702356585417893142,16049943805446886505,12140199545607112677,22209905576029909072,43268064632144513470,18090865878242779056,31646792982078710582,16136635781896956591,12759681093105299453,59574167768364119942,29518934000510808208,76265456675700417111,26883685280586470290,15574599730661415732,17512793779822354405,33446800109035102535,32369419607402608973,27030144964873895770,93203811337399875011,29275045635515150372",Battle Master Tee - Perfect Shirt for D&D Players,"Show off your warrior prowess with our Battle Master Tee. In this clever design, we've replaced the 'T' in 'Master' with a detailed sword and added d10 dice for an extra gaming touch. Made from comfortable, high-quality material, this shirt is perfect for any D&D enthusiast or lover of fantasy RPGs. Whether you're a fighter class or just appreciate a good battle, this tee is a fantastic way to display your love for the game.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1492760619/battle-master-tee-perfect-shirt-for-dd?click_key=4bc8200a620b4cbce32fac9a21c5e9d2cbd8e387%3A1492760619&click_sum=576922c2&ref=shop_home_active_19,https://i.etsystatic.com/43129344/r/il/bb9a3b/4953669484/il_fullxfull.4953669484_gvi6.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"32432058049837976417,23384436946143134619,78606121433720092248,12489733847442329346,14785622970296561193",Roll With It D20 Mug - Gamer's Motto,"Get your daily dose of gaming humor with our ""Roll With It"" D20 Mug! This quirky mug features a whimsical d20 die and the catchphrase ""Roll With It"" in fun lettering around the die, echoing the unpredictable nature of role-playing games.

Whether it's for morning coffee or late-night gaming sessions, this mug will add a touch of whimsy to your day. It's also a perfect gift for the Dungeon Master in your life or anyone who enjoys a bit of fun with their gaming gear.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character. 
.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast 
.: Lead and BPA-free",in stock,new,9.99 USD,https://www.etsy.com/listing/1492724977/roll-with-it-d20-mug-gamers-motto?click_key=713e7cd7562ea5b5c42cdeb042eff1e9e2719262%3A1492724977&click_sum=879f35f9&ref=shop_home_active_20,https://i.etsystatic.com/43129344/r/il/f9161b/5001746109/il_fullxfull.5001746109_774v.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"99503513662936380328,14416987104284107616,24921493680097709161,12082442537917104063,22322898999850525627,31858417687343521993,31578383522672925468,13518620181377943952,30983837860203384406,20362645042539540242,16552436268728785488,27905989825285636337,64301230350047095741,13444028697718690718,33096765063843881015,57836662973794440330,21636358950676932675,10997732387138297586,10496412412849812242,14748263090323410417,15770999301734999868,31776639960828004021,84009515626259292438,18628420223695063113",Victorian Cafe Style Dungeon Master T-Shirt | D&D Inspired Casual Tee | Vintage RPG Gamer Apparel,"Channel your inner Dungeon Master with a touch of vintage class with our 'Victorian Cafe Style Dungeon Master' T-Shirt! This D&D-inspired tee blends the charm of Victorian aesthetics with the dynamic role of a Dungeon Master. Crafted with soft, comfortable fabric, it's perfect for your next game night, a casual day out, or as a unique gift for the distinguished DM in your life. Master your style with this vintage-inspired tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1489773159/victorian-cafe-style-dungeon-master-t?click_key=02760858d4dabd77d4d1e375391b5eeff5ab4467%3A1489773159&click_sum=da79f3d5&ref=shop_home_active_21,https://i.etsystatic.com/43129344/r/il/01b42a/4940573320/il_fullxfull.4940573320_j27v.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"18646314419754682395,26670291090382952823,20233726037534492778,16925119395524433880,21821535081192417991,28148326656973587558,27522008380405793152,13858225804665068087,17168160701610665916,22935871907904583338,32592456589175345610,18769648712739283033,14290470402064506769,17020615202884439007,12497836518660547938,24545182827080649247,13541753910952355713,19428823912150702022",I'd Rather Be In The Underdark T-Shirt | D&D Inspired Casual Tee | Fantasy RPG Gamer Apparel,"Show your love for one of the most mysterious locales in the D&D multiverse with our 'I'd Rather Be In The Underdark' T-Shirt! This statement tee lets everyone know where you'd rather be adventuring. Made with soft, comfortable fabric, it's perfect for your next game night, a casual day out, or as a unique gift for the D&D enthusiast in your life. Dive deep into your love for the Underdark with this cool, casual tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1489701087/id-rather-be-in-the-underdark-t-shirt-dd?click_key=8fb9b4afbc4a8086980e032b0e1ef2affcdec1fa%3A1489701087&click_sum=987276b5&ref=shop_home_active_22,https://i.etsystatic.com/43129344/r/il/9153c4/4988632821/il_fullxfull.4988632821_e88z.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"26182719257319296268,14471832731460954510,74675662765630166276,12854138301067235475,17627840835460217622,11074793449211739892,33799629225674352949,23661071519629864961,71259983842208994330,44974731957281400900,17663607779276580461,24185736057569308800,11277519058852348345,32008329794210574100,28806610595210466621,33719251700529278444,13114803696476000171,16324786220171788723,99822991020683437474,22824375011184124504,69551288308286021113,85867208009052473515,26337032486730143464,31211996458681056540",I Said I Cast Fireball T-Shirt | Soft D&D Tee | Wizard Spells Inspired Casual Wear,"Make a statement with our 'I Said I Cast Fireball' T-Shirt! This soft, comfortable tee pays tribute to one of the most iconic spells in the world of D&D. The simple, understated design lets everyone know that you're not afraid to bring the heat when it comes to your magic. Perfect for game nights, casual days out, or as a unique gift for the wizard in your life. Gear up and get ready to roll for initiative in style!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1489694071/i-said-i-cast-fireball-t-shirt-soft-dd?click_key=7ce437021907d9d5ec4c368be47513f35b974a88%3A1489694071&click_sum=087a19af&ref=shop_home_active_23,https://i.etsystatic.com/43129344/r/il/eb0eba/4940339164/il_fullxfull.4940339164_rgsy.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"10480628034671161097,25344449209783761885,16409600380282806858,30459014943071038746,29203121379454063569",Critical Oops! The Crit Fail Baseball Tee | Funny Dungeons & Dragons Apparel | Casual Geek Style,"Hit a style home run with our 'Critical Oops! The #%&*! Crit Fail' Baseball Tee. This shirt is all about embracing the fun and unpredictable nature of D&D with a sense of humor. The contrasting sleeves give this shirt a classic, sporty look, while the design brings a geeky twist. Soft, comfortable, and undeniably hilarious, this baseball tee is a critical success for your wardrobe.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",in stock,new,24.99 USD,https://www.etsy.com/listing/1489624001/critical-oops-the-crit-fail-baseball-tee?click_key=504191785f7e5479f25fed17409e69e12de7f8bf%3A1489624001&click_sum=e06a8f8b&ref=shop_home_active_24,https://i.etsystatic.com/43129344/r/il/5f57e8/4939826340/il_fullxfull.4939826340_iqw7.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"24278393463676711817,23689950780875204807,23826975653328478909,16533706562011672967,29419405125973120032,87893871051288028810,12225693513619468334,84383392689415145202,25839849074992921485,20482288625174230114,31131493841395611586,17766210729177153252",Dungeon Master Appreciation T-Shirt - 'My Players Bought Me This Shirt',"Step into your next D&D session with our 'Dungeon Master Appreciation T-Shirt' - a unique way to show off your DM prowess and sense of humor! This shirt features a fun and playful message: 'My Players Bought Me This Shirt.' Whether you're plotting your next campaign or simply going about your day, this shirt is a perfect way to show your love for the game.

Made from high-quality materials, our Dungeon Master shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for dedicated Dungeon Masters, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1488696105/dungeon-master-appreciation-t-shirt-my?click_key=6ba64c186fed80d23a82d54570fbe715cbc185f8%3A1488696105&click_sum=8f0e8443&ref=shop_home_active_25,https://i.etsystatic.com/43129344/r/il/8b72b1/4983899921/il_fullxfull.4983899921_an8f.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"98421372455382843971,20994372485619938457,10195416757919827888",I Need a Long Rest Right Meow Coffee Mug,"When your hit points are low and you've used up all your spell slots, sometimes you just need a long rest - right meow! Featuring an adorably exhausted feline and a playful D&D pun, this coffee mug is the perfect companion for those mornings after an intense gaming session. It's also a fantastic gift for the cat-loving adventurers in your life. Sip your favorite brew from this mug and let the world know that you're currently recharging your mana!

Made from high-quality ceramic, it is sturdy and durable, perfect for everyday use or as a unique gift. Whether you're sipping your morning coffee or enjoying a relaxing cup of tea, this mug is sure to bring a smile to your face and brighten up your day.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character.

.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast",in stock,new,9.99 USD,https://www.etsy.com/listing/1488696025/i-need-a-long-rest-right-meow-coffee-mug?click_key=a3b74dbe569a6ab9ed7008cfa5c17f7adcd081e4%3A1488696025&click_sum=13f74d87&ref=shop_home_feat_2,https://i.etsystatic.com/43129344/r/il/23e4f9/4983864339/il_fullxfull.4983864339_dpji.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"25336562339086359554,30035600644073604402,29846888293128986012,23644339002995946746,12672242758565072218,81425959216666751935,10763025269321326985,23313851349182764143,20782859666094702772,31290379252868513809,31599406269448543500,21704428442939104802,14078742485532884962,24171175748823012126,17619715013053322472,12308432004180758956,18860927912525363417,30889037893996401065,25545736829205846568,33778653872262056910,71465098546906116392,19188561092561276182,20848069119302655105,67482661493296086313",The Subtle Fighter d10 Tee,"Embrace your inner warrior with 'Subtle Fighter d10 Tee'. This tastefully understated shirt weaves together the aesthetics of simplicity with a tribute to the most enduring class in tabletop gaming. The delicately featured d10 symbol serves as your shield in the everyday battle of life, subtly announcing your fighter's spirit. Perfect for casual get-togethers, gaming events, or just a day out. Where the strength of the fighter meets the elegance of simplicity.

Made from high-quality materials, our fighter shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for dedicated front liner, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)

.: Light fabric (4.5 oz/yd² (153 g/m²))

.: Eurofit

.: Tear-away label

.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1488695861/the-subtle-fighter-d10-tee?click_key=6682eeac73da9c446a6e19e713c92d465c685890%3A1488695861&click_sum=d60343eb&ref=shop_home_active_27,https://i.etsystatic.com/43129344/r/il/e8991d/4983921883/il_fullxfull.4983921883_6tpb.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"13560993701113517804,21620659470876123433,89053841344743752915,34754318015760252372,31871656523910066331,21829996872491049924,24922626861749417872,15689377603354140518,57481983193604065790,18081460824301791785,60110499813535911789,17043860523104895510,17323071734977861043,92641110373365187712,62782333855681464089,20153004085745617463,94676701126935279907,83660776878038802699,16953487635932619321,26196549003774087972,14565107785832899144,11095461878769431972,33811556785441314809,23465162682616335441",Knowledge Domain Cleric T-Shirt - 'I Heal and I Know Things' - D&D Inspired Humor Tee,"Embrace your inner cleric with our 'I Heal and I Know Things' T-Shirt. Inspired by the Knowledge Domain Cleric from the game of Dungeons & Dragons, this shirt adds a humorous spin to the game's quintessential class role.

Crafted from comfortable materials for all-day wear, this shirt is perfect for your next gaming session, a casual day out, or as a unique gift for your fellow D&D enthusiasts. The clever text is sure to bring smiles and spark conversations wherever you go.

Express your D&D love with knowledge and humor with this stylish T-Shirt today!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1479150568/knowledge-domain-cleric-t-shirt-i-heal?click_key=4733804b300ec2c35c39d9095f8b81c75785b03c%3A1479150568&click_sum=3a8f1901&ref=shop_home_active_28,https://i.etsystatic.com/43129344/r/il/5393e8/4956488912/il_fullxfull.4956488912_jjjr.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
33211119905341861116,My Players Bought Me This Color-Changing Mug - Dungeon Master Edition,"Revel in the spoils of your campaign with our ""My Players Bought Me This"" Color-Changing Mug - Dungeon Master Edition. This magical mug transforms with heat, revealing the proud declaration ""My Players Bought Me This"" once filled with your hot beverage of choice.

Whether a trophy from a successful campaign or a gentle ribbing about your Dungeon Master status, this mug makes for an enjoyable morning routine or game night accessory. It's a unique and fun gift for any Dungeon Master!

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Dungeon Master design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",in stock,new,12.99 USD,https://www.etsy.com/listing/1478562368/my-players-bought-me-this-color-changing?click_key=5ad1102ddb09067c36ec5f8cfd81f3bc4af54a40%3A1478562368&click_sum=26de2d08&ref=shop_home_active_29,https://i.etsystatic.com/43129344/r/il/95ca29/4953632150/il_fullxfull.4953632150_oez2.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"19504648247804094110,21821111797150960969,20590423943115287026,33669367388953424451,71915501894628565004,24849874558789413296,23339340614228915140,30888490998004759716,29285574876598403195,25318233145380276585,22025618411304776475,25594354049797215451,53229305562957239936,26298788599440324523,28924385860060807453,30392334491919842411,20798184160763615612,31281558380665310820,27505444784855588487,15874457055776369993,32259596455890435606,17130366979775103656,62387943162226831492,33696268530685847674",Artificer's Insight d8 Tee - Geek Chic,"Our Artificer's Insight d8 Tee is the perfect way to subtly show off your love for the Artificer class. Crafted with care, this shirt features a unique design where the ""i's"" dots are replaced by a d8 die, symbolizing the Artificer's unique ability to weave magic into objects.

Not just for game nights, this shirt's understated design makes it versatile enough for everyday wear. It's an excellent conversation starter for fellow enthusiasts and a charming piece in your geek chic wardrobe.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1478527934/artificers-insight-d8-tee-geek-chic?click_key=a8c62babaa6fd128eb64d099a170e715f39b0801%3A1478527934&click_sum=a35770ab&ref=shop_home_active_30,https://i.etsystatic.com/43129344/r/il/a3b21b/4953460958/il_fullxfull.4953460958_2hhw.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"10416626617250120486,14355646885885860958,23861323090757302628,34313172830842590506,57488460764183864432,15910765467866807162,16039694925280756660,18238118877569317145,31146887057012570145,20554615110504374709,20437808153635802193,31684522801613816471,53252981126881039887,13739654723929527150,17852134957584761148,29342878688187026173,86532537097083692641,21373640375368481709,51748980936742115614,10773314193860223721,23732567688174082567,25690772846621212940,32999705507730854520,56787961570841281334","Understated ""Nori"" California Roll Tee - Casual Sushi Style","Embrace your love for sushi with our Understated ""Nori"" California Roll Tee. This stylish and simple shirt features a minimalist representation of a Nori-wrapped California roll, making it the perfect addition to any sushi enthusiast's wardrobe.

Whether you're a dedicated sushi chef, a foodie, or someone who simply appreciates the art of sushi, this shirt is a subtle yet fun way to express your passion. Why not wear your heart on your sleeve - or, in this case, your favorite roll on your chest?

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1478467176/understated-nori-california-roll-tee?click_key=596cdd1efa45e378e7987d8a1d71d3213f781314%3A1478467176&click_sum=dcd85112&ref=shop_home_active_31,https://i.etsystatic.com/43129344/r/il/08b737/5001466077/il_fullxfull.5001466077_ghgm.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"25611999535758166599,15597866308467410964,46683907202540635355",D20 Embroidered Unisex Trucker Hat | D&D Inspired Casual Cap | RPG Gamer Apparel,"Exhibit your love for the game with our 'D20 Embroidered Unisex Trucker Hat'! This D&D-inspired trucker hat features a neatly embroidered d20 die, capturing the thrill of your gaming sessions. Designed with comfort and style in mind, it's the perfect accessory for a sunny day, a casual outing, or simply to make your gamer statement. Turn heads and showcase your RPG fandom with this unique trucker hat!

The Unisex Trucker Cap will be the envy of your picnic, festival or tailgate party. A breathable mesh backing and herringbone cotton front give this hat a rugged look, while the pre-curved frayed visor and unstructured crown guarantee a perfect natural fit from the moment you put it on your head. 
.: 100% Cotton front
.: 100% Polyester mesh back
.: Unstructured, 6-panel, low profile cap
.: Adjustable Velcro® closure",in stock,new,29.99 USD,https://www.etsy.com/listing/1476071866/d20-embroidered-unisex-trucker-hat-dd?click_key=583af77553c616a39d9f1a117d7b7ba7c4ec18ba%3A1476071866&click_sum=d859f8c6&ref=shop_home_active_32,https://i.etsystatic.com/43129344/r/il/74d6d9/4990848397/il_fullxfull.4990848397_cr5t.jpg,TokyoCC,Other,Other
"10539748869058182250,32062429025058454052,37193228348459407174,20888564932349225740",D20 Embroidered Beanie | D&D Inspired Winter Hat | RPG Gamer Apparel,"Top off your winter style with a bit of gaming flair with our 'D20 Embroidered Beanie'! This cozy D&D-inspired beanie features an embroidered d20 die, representing the unpredictability and excitement of your gaming adventures. Made with warm, comfortable material, it's perfect for chilly game nights or a casual day out. Embrace the winter season in true gamer fashion with this unique beanie!

Don't brave the elements without the proper headwear. Good for winter, spring or fall, make this knit beanie your chilly weather go-to cap! For every task that takes you outdoors stay comfortable, stylish, and warm! 
.: 100% Acrylic wool
.: One size fits all
.: Multiple color variations available
.: Unisex style",in stock,new,24.99 USD,https://www.etsy.com/listing/1476069460/d20-embroidered-beanie-dd-inspired?click_key=f1e7b5286ce12a19120abcca05a156d2d08a7f94%3A1476069460&click_sum=e4c8baed&ref=shop_home_active_33,https://i.etsystatic.com/43129344/r/il/9260b1/4990838605/il_fullxfull.4990838605_owe9.jpg,TokyoCC,Other,Other
